Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
929-38-6145,A,Mumbai,Member,Male,Food and beverages,51.34,5,12.835,269.535,3/28/2019,15:31:00,Credit card,256.7,4.761904762,12.835,9.1
797-88-0493,C,Delhi,Normal,Female,Health and beauty,64.27,4,12.854,269.934,3/26/2019,13:54:00,Cash,257.08,4.761904762,12.854,7.7
235-06-8510,C,Hyderabad,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,1/24/2019,20:59:00,Cash,257.16,4.761904762,12.858,5.1
557-33-5848,C,Hyderabad,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,1/11/2019,20:10:00,Cash,257.39,4.761904762,12.8695,7.4
592-46-1692,C,Mumbai,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,1/11/2019,20:10:00,Cash,257.39,4.761904762,12.8695,7.4
539-21-7227,C,Mumbai,Normal,Female,Sports and travel,51.54,5,12.885,270.585,1/26/2019,17:45:00,Cash,257.7,4.761904762,12.885,4.2
818-26-8346,B,Mumbai,Normal,Male,Sports and travel,51.54,5,12.885,270.585,1/26/2019,17:45:00,Cash,257.7,4.761904762,12.885,4.2
659-91-6218,A,Delhi,Normal,Male,Sports and travel,64.59,4,12.918,271.278,1/6/2019,13:35:00,Ewallet,258.36,4.761904762,12.918,9.3
852-82-2749,A,Mumbai,Normal,Male,Food and beverages,64.59,4,12.918,271.278,1/6/2019,13:35:00,Cash,258.36,4.761904762,12.918,9.3
684-45-3989,A,Hyderabad,Normal,Male,Sports and travel,64.59,4,12.918,271.278,1/6/2019,13:35:00,Ewallet,258.36,4.761904762,12.918,
448-34-8700,B,Mumbai,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,2/10/2019,13:51:00,Cash,258.37,4.761904762,12.9185,6.7
573-48-5075,C,Mumbai,Normal,Male,Home and lifestyle,36.91,7,12.9185,271.2885,2/10/2019,13:51:00,Cash,258.37,4.761904762,12.9185,6.7
502-33-1389,C,Mumbai,Normal,Male,Food and beverages,36.91,7,12.9185,271.2885,2/10/2019,13:51:00,Cash,258.37,4.761904762,12.9185,6.7
875-46-5808,B,Mumbai,Member,Male,Food and beverages,25.9,10,12.95,271.95,2/6/2019,14:51:00,Ewallet,259,4.761904762,12.95,8.7
211-05-0490,C,Mumbai,Normal,Female,Electronic accessories,51.92,5,12.98,272.58,3/3/2019,13:42:00,Cash,259.6,4.761904762,12.98,7.5
640-37-4783,C,Hyderabad,Member,Male,Electronic accessories,51.92,5,12.98,272.58,3/3/2019,13:42:00,Cash,259.6,4.761904762,12.98,7.5
644-39-4325,C,Hyderabad,Member,Male,Electronic accessories,51.92,5,12.98,272.58,3/3/2019,13:42:00,Cash,259.6,4.761904762,12.98,
238-49-0436,A,Delhi,Normal,Male,Health and beauty,32.46,8,12.984,272.664,3/27/2019,13:48:00,Credit card,259.68,4.761904762,12.984,4.9
440-59-5691,C,Hyderabad,Member,Female,Health and beauty,37.15,7,13.0025,273.0525,2/8/2019,13:12:00,Cash,260.05,4.761904762,13.0025,7.7
952-22-7546,C,Hyderabad,Normal,Female,Health and beauty,37.15,7,13.0025,273.0525,2/8/2019,13:12:00,Cash,260.05,4.761904762,13.0025,7.7
342-65-4817,C,Hyderabad,Member,Male,Health and beauty,86.8,3,13.02,273.42,1/28/2019,16:47:00,Cash,260.4,4.761904762,13.02,9.9
113-59-7173,C,Hyderabad,Member,Male,Food and beverages,86.8,3,13.02,273.42,1/28/2019,16:47:00,Cash,260.4,4.761904762,13.02,9.9
641-96-3695,C,Hyderabad,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2/7/2019,17:55:00,Cash,260.76,4.761904762,13.038,8.5
662-35-6978,C,Mumbai,Member,Male,Fashion accessories,43.46,6,13.038,273.798,2/7/2019,17:55:00,Ewallet,260.76,4.761904762,13.038,8.5
621-84-8957,C,Hyderabad,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2/7/2019,17:55:00,Cash,260.76,4.761904762,13.038,
674-10-2423,C,Hyderabad,Member,Male,Fashion accessories,43.46,6,13.038,273.798,2/7/2019,17:55:00,Ewallet,260.76,4.761904762,13.038,
380-94-4661,C,Mumbai,Member,Male,Electronic accessories,65.94,4,13.188,276.948,2/7/2019,13:05:00,Cash,263.76,4.761904762,13.188,6.9
468-88-0009,A,Mumbai,Member,Male,Home and lifestyle,65.94,4,13.188,276.948,3/24/2019,10:29:00,Cash,263.76,4.761904762,13.188,6
534-38-2444,C,Hyderabad,Member,Male,Electronic accessories,65.94,4,13.188,276.948,2/7/2019,13:05:00,Credit card,263.76,4.761904762,13.188,6.9
497-59-9645,C,Mumbai,Member,Male,Electronic accessories,65.94,4,13.188,276.948,2/7/2019,13:05:00,Cash,263.76,4.761904762,13.188,6.9
371-85-5789,B,Mumbai,Normal,Male,Health and beauty,87.98,3,13.197,277.137,3/5/2019,10:40:00,Cash,263.94,4.761904762,13.197,5.1
209-29-3863,C,Mumbai,Normal,Male,Food and beverages,87.98,3,13.197,277.137,3/5/2019,10:40:00,Cash,263.94,4.761904762,13.197,5.1
119-83-3321,A,Delhi,Member,Male,Fashion accessories,88.15,3,13.2225,277.6725,1/18/2019,10:11:00,Ewallet,264.45,4.761904762,13.2225,7.9
562-12-5430,C,Delhi,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,1/18/2019,10:11:00,Ewallet,264.45,4.761904762,13.2225,7.9
568-90-5112,C,Hyderabad,Normal,Male,Health and beauty,66.14,4,13.228,277.788,3/19/2019,12:46:00,Credit card,264.56,4.761904762,13.228,5.6
549-59-1358,A,Delhi,Member,Male,Sports and travel,88.63,3,13.2945,279.1845,3/2/2019,17:36:00,Ewallet,265.89,4.761904762,13.2945,6
499-94-1241,A,Delhi,Normal,Male,Food and beverages,66.52,4,13.304,279.384,03/02/19,18:14:00,Ewallet,266.08,4.761904762,13.304,6.9
720-72-2436,A,Delhi,Normal,Male,Food and beverages,66.52,4,13.304,279.384,3/2/2019,18:14:00,Cash,266.08,4.761904762,13.304,6.9
343-61-3544,C,Mumbai,Member,Male,Sports and travel,26.67,10,13.335,280.035,1/29/2019,11:48:00,Cash,266.7,4.761904762,13.335,8.6
681-63-4004,B,Mumbai,Member,Male,Sports and travel,26.67,10,13.335,280.035,1/29/2019,11:48:00,Cash,266.7,4.761904762,13.335,8.6
323-38-4658,C,Mumbai,Member,Male,Food and beverages,26.67,10,13.335,280.035,1/29/2019,11:48:00,Cash,266.7,4.761904762,13.335,8.6
986-65-5272,B,Mumbai,Member,Male,Sports and travel,26.67,10,13.335,280.035,1/29/2019,11:48:00,Cash,266.7,4.761904762,13.335,
596-31-2815,B,Mumbai,Normal,Male,Sports and travel,44.63,6,13.389,281.169,01/02/19,20:08:00,Credit card,267.78,4.761904762,13.389,5.1
670-71-7306,B,Mumbai,Normal,Male,Sports and travel,44.63,6,13.389,281.169,1/2/2019,20:08:00,Cash,267.78,4.761904762,13.389,5.1
241-69-7458,B,Mumbai,Normal,Male,Sports and travel,44.63,6,13.389,281.169,01/02/19,20:08:00,Credit card,267.78,4.761904762,13.389,
379-22-3182,B,Hyderabad,Normal,Male,Sports and travel,44.63,6,13.389,281.169,1/2/2019,20:08:00,Cash,267.78,4.761904762,13.389,
543-74-4659,A,Delhi,Member,Male,Sports and travel,67.26,4,13.452,282.492,1/19/2019,15:28:00,Credit card,269.04,4.761904762,13.452,8
882-40-4577,C,Mumbai,Member,Male,Food and beverages,67.26,4,13.452,282.492,1/19/2019,15:28:00,Credit card,269.04,4.761904762,13.452,8
556-41-6224,C,Hyderabad,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2/15/2019,17:10:00,Credit card,269.12,4.761904762,13.456,9.3
597-78-7908,C,Hyderabad,Normal,Male,Fashion accessories,90.22,3,13.533,284.193,2/18/2019,19:39:00,Cash,270.66,4.761904762,13.533,6.2
563-98-3331,C,Hyderabad,Normal,Male,Fashion accessories,90.22,3,13.533,284.193,2/18/2019,19:39:00,Cash,270.66,4.761904762,13.533,
782-33-1320,A,Delhi,Normal,Male,Food and beverages,33.88,8,13.552,284.592,1/19/2019,20:29:00,Ewallet,271.04,4.761904762,13.552,9.6
832-51-6761,A,Mumbai,Normal,Male,Food and beverages,33.88,8,13.552,284.592,1/19/2019,20:29:00,Cash,271.04,4.761904762,13.552,9.6
316-01-3952,C,Delhi,Normal,Female,Food and beverages,54.27,5,13.5675,284.9175,3/13/2019,14:16:00,Cash,271.35,4.761904762,13.5675,4.6
752-69-9362,A,Mumbai,Normal,Female,Food and beverages,54.27,5,13.5675,284.9175,3/13/2019,14:16:00,Ewallet,271.35,4.761904762,13.5675,4.6
287-42-7998,C,Delhi,Normal,Female,Food and beverages,54.27,5,13.5675,284.9175,3/13/2019,14:16:00,Cash,271.35,4.761904762,13.5675,4.6
146-53-1602,B,Mumbai,Normal,Male,Electronic accessories,45.35,6,13.605,285.705,1/31/2019,13:44:00,Ewallet,272.1,4.761904762,13.605,6.1
239-36-3640,B,Mumbai,Normal,Male,Electronic accessories,45.35,6,13.605,285.705,1/31/2019,13:44:00,Ewallet,272.1,4.761904762,13.605,6.1
400-80-4065,C,Mumbai,Member,Male,Health and beauty,68.55,4,13.71,287.91,2/15/2019,20:21:00,Cash,274.2,4.761904762,13.71,9.2
631-43-5062,C,Mumbai,Member,Male,Health and beauty,68.55,4,13.71,287.91,2/15/2019,20:21:00,Cash,274.2,4.761904762,13.71,9.2
425-85-2085,C,Mumbai,Member,Male,Health and beauty,54.86,5,13.715,288.015,3/29/2019,16:48:00,Cash,274.3,4.761904762,13.715,9.8
263-23-1729,C,Mumbai,Member,Male,Health and beauty,54.86,5,13.715,288.015,3/29/2019,16:48:00,Cash,274.3,4.761904762,13.715,9.8
824-88-3614,C,Hyderabad,Normal,Male,Health and beauty,34.31,8,13.724,288.204,1/25/2019,15:00:00,Ewallet,274.48,4.761904762,13.724,5.7
535-55-6763,B,Mumbai,Member,Male,Fashion accessories,68.71,4,13.742,288.582,1/4/2019,19:01:00,Cash,274.84,4.761904762,13.742,4.1
725-32-9708,C,Mumbai,Member,Female,Fashion accessories,68.71,4,13.742,288.582,1/4/2019,19:01:00,Cash,274.84,4.761904762,13.742,4.1
430-02-3888,B,Mumbai,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,2/7/2019,15:55:00,Cash,276.12,4.761904762,13.806,7.1
466-11-5432,B,Mumbai,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,02/07/19,15:55:00,Cash,276.12,4.761904762,13.806,7.1
338-59-5419,C,Mumbai,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,2/7/2019,15:55:00,Cash,276.12,4.761904762,13.806,7.1
131-70-8179,A,Delhi,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2/17/2019,16:27:00,Cash,276.27,4.761904762,13.8135,4.2
235-46-8343,C,Hyderabad,Member,Male,Food and beverages,27.66,10,13.83,290.43,2/14/2019,11:26:00,Credit card,276.6,4.761904762,13.83,8.9
660-79-8764,C,Hyderabad,Member,Male,Food and beverages,27.66,10,13.83,290.43,2/14/2019,11:26:00,Credit card,276.6,4.761904762,13.83,8.9
578-67-5273,C,Hyderabad,Member,Male,Food and beverages,27.66,10,13.83,290.43,2/14/2019,11:26:00,Credit card,276.6,4.761904762,13.83,
191-10-6171,B,Mumbai,Normal,Male,Fashion accessories,39.62,7,13.867,291.207,1/25/2019,13:18:00,Cash,277.34,4.761904762,13.867,7.5
458-41-1477,C,Hyderabad,Normal,Male,Health and beauty,46.26,6,13.878,291.438,3/8/2019,17:11:00,Credit card,277.56,4.761904762,13.878,9.5
302-15-2162,C,Hyderabad,Member,Male,Health and beauty,46.53,6,13.959,293.139,3/3/2019,10:54:00,Cash,279.18,4.761904762,13.959,4.3
220-87-8324,A,Hyderabad,Member,Male,Health and beauty,46.53,6,13.959,293.139,3/3/2019,10:54:00,Cash,279.18,4.761904762,13.959,4.3
593-65-1552,C,Hyderabad,Normal,Male,Home and lifestyle,69.81,4,13.962,293.202,1/28/2019,20:50:00,Credit card,279.24,4.761904762,13.962,5.9
781-13-4209,B,Mumbai,Member,Male,Fashion accessories,93.22,3,13.983,293.643,1/24/2019,11:45:00,Cash,279.66,4.761904762,13.983,7.2
789-23-8625,C,Mumbai,Member,Male,Fashion accessories,93.22,3,13.983,293.643,1/24/2019,11:45:00,Cash,279.66,4.761904762,13.983,7.2
689-16-9784,C,Mumbai,Normal,Male,Food and beverages,46.77,6,14.031,294.651,3/11/2019,13:37:00,Cash,280.62,4.761904762,14.031,6
702-45-2306,C,Hyderabad,Normal,Male,Food and beverages,46.77,6,14.031,294.651,3/11/2019,13:37:00,Cash,280.62,4.761904762,14.031,6
479-32-1520,A,Delhi,Member,Male,Electronic accessories,93.78,3,14.067,295.407,1/30/2019,11:32:00,Credit card,281.34,4.761904762,14.067,5.9
804-38-3935,A,Mumbai,Member,Male,Electronic accessories,93.78,3,14.067,295.407,1/30/2019,11:32:00,Cash,281.34,4.761904762,14.067,5.9
286-01-5402,A,Mumbai,Normal,Female,Sports and travel,40.23,7,14.0805,295.6905,3/30/2019,13:22:00,Cash,281.61,4.761904762,14.0805,9.6
278-59-6959,A,Mumbai,Normal,Female,Food and beverages,40.23,7,14.0805,295.6905,3/30/2019,13:22:00,Ewallet,281.61,4.761904762,14.0805,9.6
886-18-2897,A,Mumbai,Normal,Female,Food and beverages,56.56,5,14.14,296.94,3/22/2019,19:06:00,Cash,282.8,4.761904762,14.14,4.5
965-20-3152,A,Mumbai,Normal,Male,Food and beverages,56.56,5,14.14,296.94,3/22/2019,19:06:00,Credit card,282.8,4.761904762,14.14,4.5
144-51-6085,A,Mumbai,Member,Male,Home and lifestyle,70.74,4,14.148,297.108,1/5/2019,16:05:00,Credit card,282.96,4.761904762,14.148,4.4
409-49-6995,C,Mumbai,Member,Female,Food and beverages,47.27,6,14.181,297.801,2/5/2019,10:17:00,Cash,283.62,4.761904762,14.181,8.8
547-25-2096,C,Hyderabad,Member,Male,Food and beverages,47.27,6,14.181,297.801,2/5/2019,10:17:00,Cash,283.62,4.761904762,14.181,8.8
379-27-3198,C,Mumbai,Member,Male,Food and beverages,47.27,6,14.181,297.801,2/5/2019,10:17:00,Cash,283.62,4.761904762,14.181,8.8
319-74-2561,A,Delhi,Member,Male,Electronic accessories,94.64,3,14.196,298.116,2/21/2019,16:55:00,Cash,283.92,4.761904762,14.196,5.5
859-77-9459,A,Mumbai,Member,Male,Food and beverages,94.64,3,14.196,298.116,2/21/2019,16:55:00,Cash,283.92,4.761904762,14.196,5.5
675-89-2846,A,Delhi,Member,Male,Electronic accessories,94.64,3,14.196,298.116,2/21/2019,16:55:00,Cash,283.92,4.761904762,14.196,5.5
427-45-9297,B,Mumbai,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,3/12/2019,11:01:00,Cash,285.11,4.761904762,14.2555,5.4
518-87-1181,C,Mumbai,Member,Male,Home and lifestyle,40.73,7,14.2555,299.3655,3/12/2019,11:01:00,Cash,285.11,4.761904762,14.2555,5.4
263-87-5680,C,Hyderabad,Member,Male,Home and lifestyle,28.53,10,14.265,299.565,3/18/2019,17:38:00,Ewallet,285.3,4.761904762,14.265,7.8
189-08-9157,C,Hyderabad,Normal,Male,Fashion accessories,31.73,9,14.2785,299.8485,1/8/2019,16:17:00,Credit card,285.57,4.761904762,14.2785,5.9
574-30-6582,B,Mumbai,Member,Male,Electronic accessories,35.74,8,14.296,300.216,2/17/2019,15:28:00,Ewallet,285.92,4.761904762,14.296,4.9
785-96-0615,B,Mumbai,Member,Female,Electronic accessories,35.74,8,14.296,300.216,2/17/2019,15:28:00,Ewallet,285.92,4.761904762,14.296,4.9
408-66-6712,C,Hyderabad,Member,Female,Health and beauty,47.71,6,14.313,300.573,2/16/2019,14:19:00,Cash,286.26,4.761904762,14.313,4.4
912-43-6198,C,Hyderabad,Member,Male,Health and beauty,47.71,6,14.313,300.573,2/16/2019,14:19:00,Cash,286.26,4.761904762,14.313,4.4
847-38-7188,B,Mumbai,Normal,Male,Food and beverages,96.68,3,14.502,304.542,1/26/2019,19:56:00,Ewallet,290.04,4.761904762,14.502,6.4
884-67-1216,B,Mumbai,Normal,Female,Food and beverages,96.68,3,14.502,304.542,1/26/2019,19:56:00,Ewallet,290.04,4.761904762,14.502,6.4
585-11-6748,C,Mumbai,Member,Male,Sports and travel,96.8,3,14.52,304.92,3/15/2019,13:05:00,Cash,290.4,4.761904762,14.52,5.3
902-56-1487,B,Mumbai,Member,Male,Food and beverages,96.8,3,14.52,304.92,3/15/2019,13:05:00,Cash,290.4,4.761904762,14.52,5.3
364-34-2972,C,Hyderabad,Member,Male,Electronic accessories,96.82,3,14.523,304.983,3/30/2019,20:37:00,Cash,290.46,4.761904762,14.523,6.7
914-87-6323,C,Mumbai,Member,Male,Food and beverages,96.82,3,14.523,304.983,3/30/2019,20:37:00,Cash,290.46,4.761904762,14.523,6.7
598-62-5535,C,Hyderabad,Member,Male,Food and beverages,96.82,3,14.523,304.983,3/30/2019,20:37:00,Cash,290.46,4.761904762,14.523,6.7
130-67-4723,C,Delhi,Member,Male,Food and beverages,48.5,6,14.55,305.55,1/11/2019,13:57:00,Ewallet,291,4.761904762,14.55,9.4
220-23-9955,A,Delhi,Member,Male,Food and beverages,48.5,6,14.55,305.55,1/11/2019,13:57:00,Ewallet,291,4.761904762,14.55,9.4
308-81-0538,C,Delhi,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2/25/2019,17:16:00,Cash,292.2,4.761904762,14.61,4.9
373-88-5578,A,Delhi,Normal,Male,Fashion accessories,73.05,4,14.61,306.81,2/25/2019,17:16:00,Cash,292.2,4.761904762,14.61,4.9
822-87-5272,C,Delhi,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2/25/2019,17:16:00,Cash,292.2,4.761904762,14.61,4.9
528-21-8882,C,Delhi,Normal,Male,Food and beverages,73.05,4,14.61,306.81,2/25/2019,17:16:00,Cash,292.2,4.761904762,14.61,4.9
274-05-5470,C,Delhi,Member,Female,Food and beverages,73.47,4,14.694,308.574,2/23/2019,18:30:00,Cash,293.88,4.761904762,14.694,6
641-49-3988,A,Delhi,Member,Female,Food and beverages,73.47,4,14.694,308.574,2/23/2019,18:30:00,Cash,293.88,4.761904762,14.694,6
160-91-8459,A,Mumbai,Member,Female,Food and beverages,73.47,4,14.694,308.574,2/23/2019,18:30:00,Ewallet,293.88,4.761904762,14.694,6
398-56-2422,A,Hyderabad,Member,Female,Food and beverages,73.47,4,14.694,308.574,2/23/2019,18:30:00,Cash,293.88,4.761904762,14.694,
628-53-8766,A,Delhi,Normal,Male,Fashion accessories,29.42,10,14.71,308.91,1/12/2019,16:23:00,Cash,294.2,4.761904762,14.71,8.9
647-50-1224,C,Delhi,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,1/12/2019,16:23:00,Ewallet,294.2,4.761904762,14.71,8.9
711-99-9156,A,Hyderabad,Normal,Male,Fashion accessories,29.42,10,14.71,308.91,1/12/2019,16:23:00,Cash,294.2,4.761904762,14.71,
257-41-2971,C,Hyderabad,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,1/12/2019,16:23:00,Ewallet,294.2,4.761904762,14.71,
210-67-5886,C,Hyderabad,Member,Male,Health and beauty,98.21,3,14.7315,309.3615,2/5/2019,10:41:00,Credit card,294.63,4.761904762,14.7315,7.8
269-04-5750,B,Mumbai,Member,Male,Fashion accessories,73.82,4,14.764,310.044,2/21/2019,18:31:00,Cash,295.28,4.761904762,14.764,6.7
326-71-2155,C,Hyderabad,Normal,Female,Sports and travel,73.95,4,14.79,310.59,2/3/2019,10:02:00,Cash,295.8,4.761904762,14.79,6.1
632-38-1503,C,Hyderabad,Normal,Male,Sports and travel,73.95,4,14.79,310.59,2/3/2019,10:02:00,Cash,295.8,4.761904762,14.79,6.1
182-59-1417,C,Hyderabad,Normal,Female,Sports and travel,73.95,4,14.79,310.59,2/3/2019,10:02:00,Cash,295.8,4.761904762,14.79,6.1
545-48-1623,C,Hyderabad,Normal,Male,Sports and travel,73.95,4,14.79,310.59,2/3/2019,10:02:00,Cash,295.8,4.761904762,14.79,
370-96-0655,C,Hyderabad,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,1/9/2019,13:46:00,Cash,295.92,4.761904762,14.796,7.1
909-20-2088,C,Mumbai,Normal,Female,Food and beverages,49.32,6,14.796,310.716,1/9/2019,13:46:00,Ewallet,295.92,4.761904762,14.796,7.1
758-47-9448,C,Hyderabad,Normal,Female,Food and beverages,49.32,6,14.796,310.716,1/9/2019,13:46:00,Cash,295.92,4.761904762,14.796,7.1
695-09-5146,C,Mumbai,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2/23/2019,20:00:00,Cash,296.37,4.761904762,14.8185,6.4
770-49-1781,B,Mumbai,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2/23/2019,20:00:00,Ewallet,296.37,4.761904762,14.8185,6.4
846-10-0341,A,Delhi,Normal,Female,Food and beverages,42.57,7,14.8995,312.8895,1/6/2019,11:51:00,Cash,297.99,4.761904762,14.8995,6.8
221-25-5073,A,Mumbai,Normal,Female,Food and beverages,74.66,4,14.932,313.572,3/4/2019,10:39:00,Cash,298.64,4.761904762,14.932,8.5
246-50-8423,A,Delhi,Normal,Male,Food and beverages,74.66,4,14.932,313.572,3/4/2019,10:39:00,Cash,298.64,4.761904762,14.932,8.5
384-61-4673,A,Delhi,Member,Male,Food and beverages,99.6,3,14.94,313.74,2/25/2019,18:45:00,Cash,298.8,4.761904762,14.94,5.8
459-45-2396,A,Mumbai,Member,Female,Food and beverages,99.6,3,14.94,313.74,2/25/2019,18:45:00,Cash,298.8,4.761904762,14.94,5.8
336-24-2768,C,Delhi,Member,Male,Food and beverages,99.6,3,14.94,313.74,2/25/2019,18:45:00,Cash,298.8,4.761904762,14.94,5.8
420-04-7590,C,Mumbai,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,3/18/2019,11:29:00,Cash,299.1,4.761904762,14.955,4.7
652-54-1098,C,Mumbai,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,3/18/2019,11:29:00,Cash,299.1,4.761904762,14.955,4.7
153-58-4872,C,Mumbai,Member,Female,Food and beverages,74.89,4,14.978,314.538,3/1/2019,15:32:00,Ewallet,299.56,4.761904762,14.978,4.2
263-58-5106,C,Hyderabad,Member,Female,Food and beverages,74.89,4,14.978,314.538,03/01/19,15:32:00,Ewallet,299.56,4.761904762,14.978,4.2
558-60-5016,A,Delhi,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,3/4/2019,15:27:00,Cash,299.7,4.761904762,14.985,7.2
685-64-1609,A,Delhi,Member,Male,Fashion accessories,30.14,10,15.07,316.47,2/10/2019,12:28:00,Ewallet,301.4,4.761904762,15.07,9.2
567-34-1985,A,Delhi,Member,Male,Fashion accessories,30.14,10,15.07,316.47,2/10/2019,12:28:00,Ewallet,301.4,4.761904762,15.07,
728-88-7867,C,Hyderabad,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,3/19/2019,15:52:00,Ewallet,302.12,4.761904762,15.106,8.3
482-65-8213,B,Mumbai,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2/6/2019,15:16:00,Credit card,302.7,4.761904762,15.135,8.9
811-35-1094,B,Mumbai,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2/6/2019,15:16:00,Cash,302.7,4.761904762,15.135,8.9
853-23-2453,B,Mumbai,Member,Male,Food and beverages,75.74,4,15.148,318.108,2/14/2019,14:35:00,Cash,302.96,4.761904762,15.148,7.6
827-26-2100,A,Delhi,Member,Male,Home and lifestyle,33.84,9,15.228,319.788,3/21/2019,16:21:00,Ewallet,304.56,4.761904762,15.228,8.8
380-57-9790,C,Hyderabad,Normal,Female,Food and beverages,33.98,9,15.291,321.111,3/24/2019,10:43:00,Cash,305.82,4.761904762,15.291,4.2
588-01-7461,C,Hyderabad,Normal,Male,Food and beverages,33.98,9,15.291,321.111,3/24/2019,10:43:00,Cash,305.82,4.761904762,15.291,4.2
454-28-4219,C,Hyderabad,Normal,Female,Food and beverages,33.98,9,15.291,321.111,3/24/2019,10:43:00,Cash,305.82,4.761904762,15.291,4.2
291-21-5991,C,Hyderabad,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,3/29/2019,14:28:00,Cash,306.45,4.761904762,15.3225,7
952-58-2073,A,Hyderabad,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,3/29/2019,14:28:00,Ewallet,306.45,4.761904762,15.3225,7
190-27-9382,A,Hyderabad,Normal,Male,Food and beverages,51.28,6,15.384,323.064,1/19/2019,16:31:00,Cash,307.68,4.761904762,15.384,6.5
796-32-9050,A,Hyderabad,Normal,Male,Food and beverages,51.28,6,15.384,323.064,1/19/2019,16:31:00,Cash,307.68,4.761904762,15.384,6.5
434-83-9547,C,Hyderabad,Member,Male,Food and beverages,38.47,8,15.388,323.148,1/23/2019,11:51:00,Cash,307.76,4.761904762,15.388,7.7
703-77-9385,C,Hyderabad,Member,Male,Food and beverages,38.47,8,15.388,323.148,1/23/2019,11:51:00,Cash,307.76,4.761904762,15.388,7.7
983-72-5667,C,Hyderabad,Member,Male,Food and beverages,38.47,8,15.388,323.148,1/23/2019,11:51:00,Cash,307.76,4.761904762,15.388,7.7
563-91-7120,A,Hyderabad,Normal,Female,Fashion accessories,61.77,5,15.4425,324.2925,3/8/2019,13:21:00,Cash,308.85,4.761904762,15.4425,6.7
220-68-6701,A,Hyderabad,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,3/17/2019,16:36:00,Cash,309.88,4.761904762,15.494,4.2
443-82-0585,C,Hyderabad,Member,Female,Health and beauty,77.68,4,15.536,326.256,2/1/2019,19:54:00,Cash,310.72,4.761904762,15.536,8.4
616-10-2941,C,Hyderabad,Normal,Female,Health and beauty,77.68,4,15.536,326.256,2/1/2019,19:54:00,Cash,310.72,4.761904762,15.536,8.4
799-71-1548,A,Hyderabad,Member,Male,Electronic accessories,77.72,4,15.544,326.424,1/7/2019,16:11:00,Credit card,310.88,4.761904762,15.544,8.8
951-29-6881,A,Hyderabad,Member,Male,Food and beverages,77.72,4,15.544,326.424,01/07/19,16:11:00,Credit card,310.88,4.761904762,15.544,8.8
129-29-8530,A,Hyderabad,Member,Male,Sports and travel,62.62,5,15.655,328.755,3/10/2019,19:15:00,Ewallet,313.1,4.761904762,15.655,7
118-62-1812,C,Hyderabad,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,3/24/2019,17:56:00,Cash,313.52,4.761904762,15.676,7.9
146-09-5432,A,Hyderabad,Member,Male,Food and beverages,35.04,9,15.768,331.128,2/9/2019,19:17:00,Cash,315.36,4.761904762,15.768,4.6
902-42-9175,A,Hyderabad,Member,Male,Food and beverages,35.04,9,15.768,331.128,02/09/19,19:17:00,Ewallet,315.36,4.761904762,15.768,4.6
608-27-6295,B,Hyderabad,Member,Male,Electronic accessories,52.89,6,15.867,333.207,1/19/2019,17:34:00,Credit card,317.34,4.761904762,15.867,9.8
926-41-3237,B,Hyderabad,Member,Male,Food and beverages,52.89,6,15.867,333.207,1/19/2019,17:34:00,Credit card,317.34,4.761904762,15.867,9.8
720-63-2087,B,Hyderabad,Member,Male,Electronic accessories,52.89,6,15.867,333.207,1/19/2019,17:34:00,Credit card,317.34,4.761904762,15.867,
654-31-4117,A,Hyderabad,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,3/16/2019,12:43:00,Ewallet,318.05,4.761904762,15.9025,4.8
